total_vol,date,price,positive,negative,neutral,total_tweets,bitcoin,litecoin,yearn-finance
34089717988.0,737792,32163.82494,0.12931310159941184,0.0656524776049695,0.8049875014024582,218.0,1,0,0
43503516563.0,737791,29352.12679,0.13068694499807287,0.02774827218207096,0.8415645883514326,61.0,1,0,0
43341140482.0,737790,29022.4184,0.15393990437469368,0.06518852955668243,0.7808726925580576,66.0,1,0,0
38081840206.0,737789,28837.28853,0.14766080044258778,0.04793384257650931,0.8044166388547099,85.0,1,0,0
42186521237.0,737788,27424.53895,0.18247159596431548,0.02968414269673266,0.7878482200376921,89.0,1,0,0
56654980596.0,737787,27125.38412,0.10000728034487573,0.021881179378399222,0.8780894504680415,51.0,1,0,0
41995154623.0,737786,26423.22879,0.12798361309021458,0.03814977048765171,0.8338774742326214,99.0,1,0,0
36622874230.0,737785,26476.13014,0.1070633036995381,0.026976544543153076,0.8660104228544472,135.0,1,0,0
36826373659.0,737784,24671.10771,0.1473168478187406,0.0243189173208662,0.8283553609746185,56.0,1,0,0
42917744240.0,737783,23760.28705,0.1617757047662479,0.027003662479612618,0.8112091413388792,45.0,1,0,0
38733771616.0,737782,23308.127230000002,0.1843634299992139,0.027886783906092234,0.7877790590015231,42.0,1,0,0
38423396405.0,737781,23794.7933,0.15320488269912413,0.07268596812513349,0.7742063400592241,50.0,1,0,0
32907758818.0,737780,22840.99171,0.0779272730117168,0.0170576631687666,0.9050042641932567,61.0,1,0,0
35252972900.0,737779,23518.31842,0.08973753326496854,0.06834956079932691,0.8419196326599065,74.0,1,0,0
37000188847.0,737778,23863.85484,0.14393290164855266,0.06367799424980451,0.7924408016233028,65.0,1,0,0
60693764159.0,737777,23120.57055,0.16143556574043982,0.08051923386038523,0.757327336082638,74.0,1,0,0
39062639738.0,737776,22805.65581,0.09462899553211822,0.06087406028321728,0.8445699401770546,102.0,1,0,0
24173322660.0,737775,21317.66214,0.0814158611395395,0.051210750294197596,0.8673469368908533,176.0,1,0,0
21638023120.0,737774,19432.36246,0.10285027245679146,0.041026060525913906,0.8561538493381177,54.0,1,0,0
23550581096.0,737773,19259.97047,0.14259706927482277,0.03494838743615358,0.822544201781923,48.0,1,0,0
21918803314.0,737772,19151.13442,0.1301763451057985,0.060199517062831956,0.8095629571300663,39.0,1,0,0
26080197328.0,737771,18807.0954,0.10503699629479718,0.02690583629970742,0.8680791073466956,33.0,1,0,0
24092658534.0,737770,18058.02734,0.1051584053396757,0.08198293285173516,0.812879288730209,36.0,1,0,0
29806757749.0,737769,18262.058380000002,0.13164180449003643,0.05038633026632571,0.8178942880663209,49.0,1,0,0
26799991796.0,737768,18564.98646,0.11506467475639734,0.0495473105701595,0.8352097989659176,33.0,1,0,0
22034483384.0,737767,18336.514580000003,0.08746565133591608,0.027657658857572768,0.8850218352942982,37.0,1,0,0
21832193873.0,737766,19198.80649,0.10995648268375888,0.02412808635436996,0.8658235142384536,52.0,1,0,0
23333284386.0,737765,19325.554119999997,0.15213664098544816,0.01821338102995753,0.8296661858379022,40.0,1,0,0
26369871383.0,737764,19139.11158,0.14264260084143482,0.04493055611321332,0.8123967757548374,37.0,1,0,0
24342606871.0,737763,18711.22655,0.10832523096967667,0.019255232384621547,0.8723416025707388,47.0,1,0,0
28923102075.0,737762,19435.20485,0.07160273355938085,0.0533673416499378,0.8750763127481758,39.0,1,0,0
38614628144.0,737761,19208.39819,0.07680719500826431,0.026854865794042997,0.8962422347739064,44.0,1,0,0
36160827241.0,737760,18857.41737,0.10247249548217131,0.035673289452861856,0.8618304755921947,51.0,1,0,0
23940328529.0,737759,19609.52144,0.11106348447474405,0.03479669475028698,0.8540551924071773,90.0,1,0,0
24501260966.0,737758,18169.95421,0.1245083426026547,0.03920395117172583,0.8360248821693074,43.0,1,0,0
30680336583.0,737757,17718.972830000002,0.07360239469496303,0.05376008343236408,0.8726375218726727,39.0,1,0,0
48738957777.0,737756,17140.27555,0.0889569463583467,0.03310779947252582,0.8778124872470738,48.0,1,0,0
32146102840.0,737755,17138.02951,0.13806879776836128,0.0653729934028975,0.7965747848549409,47.0,1,0,0
49429532567.0,737754,18753.28892,0.106906969398019,0.033084679771847154,0.8600084518855587,65.0,1,0,0
33389683851.0,737753,19091.52418,0.17343332355060426,0.03363237407836242,0.7929412801515173,79.0,1,0,0
33010231294.0,737752,18360.6933,0.11898149625497964,0.03468780137387876,0.8463130084948307,47.0,1,0,0
31201880852.0,737751,18390.61184,0.16367840974325637,0.009404499372408321,0.8269145379142562,39.0,1,0,0
28731271104.0,737750,18689.52866,0.08918597432738251,0.018623263528774036,0.892226544521412,33.0,1,0,0
30586797552.0,737749,18628.81349,0.0871077142021635,0.028233282137224498,0.8845825289744131,65.0,1,0,0
40089857655.0,737748,17819.75743,0.09933267435847928,0.03948434862096335,0.8608890309923165,60.0,1,0,0
31572384446.0,737747,17829.93496,0.09007054667245752,0.04067146140357931,0.8692661722414661,70.0,1,0,0
24606359052.0,737746,17651.82043,0.11579697999356901,0.0679666299340828,0.8162456099094402,110.0,1,0,0
19184714603.0,737745,16714.40386,0.042408715387872435,0.023677542162405724,0.933781240727893,67.0,1,0,0
22096608221.0,737744,15984.673780000001,0.09418209278735762,0.03567536373599755,0.8703170798060148,19.0,1,0,0
24826304420.0,737743,16095.56151,0.1407388751754243,0.02576656328997122,0.8334945615346044,42.0,1,0,0
28001128791.0,737742,16326.814880000002,0.09952053909324651,0.01656505843335878,0.8839959387678523,35.0,1,0,0
23990613793.0,737741,16265.14925,0.09637203673777617,0.023587162067468068,0.8800653446104857,71.0,1,0,0
21918753733.0,737740,15686.905990000001,0.10142548579248119,0.02400668382226593,0.8746038212675844,34.0,1,0,0
29501754043.0,737739,15278.709659999999,0.1307730208985126,0.032338734560592844,0.836920056080504,26.0,1,0,0
24082570972.0,737738,15335.3422,0.14481317989975248,0.02679738438565265,0.8283894357145949,45.0,1,0,0
30369855795.0,737737,15496.31615,0.12629700075533723,0.04002820598740844,0.8337918876156885,46.0,1,0,0
34523587705.0,737736,14818.45891,0.1103511668040943,0.03675505241213118,0.8530765356671888,30.0,1,0,0
36313255719.0,737735,15548.31215,0.06781367581752691,0.05749993329250651,0.874154179315395,29.0,1,0,0
25857225138.0,737734,15553.3317,0.08265315665691672,0.05517402986720145,0.8620627839366044,85.0,1,0,0
22602862338.0,737733,14101.71605,0.2288813765385045,0.04622854194362955,0.7249243973582499,27.0,1,0,0
22630851230.0,737732,13989.976359999999,0.0820889597163155,0.032142703732938614,0.8853788209088422,46.0,1,0,0
19771957708.0,737731,13558.3618,0.10293323379797138,0.010682618607892366,0.8863841475941363,24.0,1,0,0
22691200479.0,737730,13720.361469999998,0.06241260945532972,0.06298391695947236,0.8741428003549995,18.0,1,0,0
23482756915.0,737729,13778.63764,0.0963476779346747,0.003923218159511428,0.8997291039058138,38.0,1,0,0
22860841954.0,737728,13537.17427,0.14889319310920981,0.026509869719101496,0.8246376304931573,24.0,1,0,0
26825856788.0,737727,13441.8785,0.09657080776540591,0.05566389094043626,0.8476295123772654,39.0,1,0,0
23918511528.0,737726,13282.99935,0.09103177969826855,0.02546579738208574,0.8835024229196458,46.0,1,0,0
21507619986.0,737725,13655.185419999998,0.1080756949544811,0.05955516198632584,0.8323382988410605,77.0,1,0,0
18998745579.0,737724,13060.79221,0.03760727906525586,0.011355340390732334,0.95104231273615,32.0,1,0,0
19302801175.0,737723,13021.41084,0.06433053307566429,0.03350768678903052,0.9024358544145203,26.0,1,0,0
21379873278.0,737722,13106.04602,0.0736604844762093,0.03616637194199555,0.89037988278258,33.0,1,0,0
25070864647.0,737721,12928.0723,0.09175448474557944,0.05380180508846389,0.854552848767357,27.0,1,0,0
29314287990.0,737720,12951.04406,0.08657658320456176,0.03268477375626514,0.8807250910682138,54.0,1,0,0
21431994056.0,737719,12806.43573,0.0973884891492739,0.029835329324481224,0.8727880540803271,88.0,1,0,0
18121468516.0,737718,11908.708920000001,0.05917205606527455,0.05371761824123909,0.887118768994821,33.0,1,0,0
15569792414.0,737717,11752.146859999999,0.08111425468357387,0.07010645589730251,0.8487792894191235,32.0,1,0,0
15650920221.0,737716,11495.89998,0.10105086696138905,0.056386610234567605,0.8420616771734261,24.0,1,0,0
20436703034.0,737715,11365.814129999999,0.08436033564767592,0.0577010910397551,0.8581881162020031,17.0,1,0,0
20511481707.0,737714,11319.09779,0.08161503987822748,0.06179725162551575,0.8564841422511948,23.0,1,0,0
20441486195.0,737713,11495.585,0.0543147177203262,0.03545810497687582,0.9099580244449322,32.0,1,0,0
19556025069.0,737712,11435.57244,0.07410931419440048,0.04083196611244095,0.8850246721654583,40.0,1,0,0
20957733314.0,737711,11426.10554,0.09704266165692112,0.11348180024969463,0.7895396612794793,39.0,1,0,0
16270141990.0,737710,11543.18376,0.12016744092244917,0.03058865538777237,0.8490199275162572,33.0,1,0,0
19496631246.0,737709,11377.81488,0.06959984785764477,0.014470695330133437,0.9159294568122218,19.0,1,0,0
19254933802.0,737708,11286.541940000001,0.13328556409305042,0.05617482219144001,0.8103238040752755,22.0,1,0,0
19767968267.0,737707,11063.252390000001,0.05903330359712828,0.08821380280971866,0.8527687716524135,26.0,1,0,0
17222472600.0,737706,10888.66655,0.056716645304788725,0.02519582082030573,0.9183830163043133,53.0,1,0,0
19419734685.0,737705,10668.01101,0.10197555165692901,0.03882636630348069,0.8593745672708898,24.0,1,0,0
17853484006.0,737704,10605.95779,0.13094595023968725,0.05414262475884503,0.8149114250014677,27.0,1,0,0
16029160488.0,737703,10784.9494,0.060331187886932494,0.024409043880432062,0.9152336156514103,19.0,1,0,0
16039831145.0,737702,10670.70081,0.16890484852226903,0.028483832803013347,0.8026113186747177,23.0,1,0,0
21258724984.0,737701,10546.65626,0.12560631520644253,0.042282631056275354,0.8321029691980089,19.0,1,0,0
20889752500.0,737700,10572.674840000001,0.09577069020560453,0.03492747771766132,0.8696191127845828,25.0,1,0,0
18558607663.0,737699,10627.976059999999,0.05834267328915872,0.03164644890798975,0.9100191323242734,24.0,1,0,0
18308943801.0,737698,10770.88135,0.08988321285762704,0.02129090854488412,0.8885385606845129,15.0,1,0,0
19869963340.0,737697,10837.516590000001,0.08956414099505486,0.04028021554391384,0.8701725648336108,19.0,1,0,0
17639951628.0,737696,10672.028540000001,0.0822221369908852,0.032217686735808576,0.8855349144805845,20.0,1,0,0
16886146730.0,737695,10765.30052,0.051909289558454516,0.03897498707594241,0.9090324862594484,16.0,1,0,0
19119761059.0,737694,10743.19288,0.07796042183232169,0.041143104093691374,0.8809203812556625,16.0,1,0,0
21348447554.0,737693,10681.99385,0.08804020038445139,0.007261671084232594,0.9047302202040168,17.0,1,0,0
19981974722.0,737692,10726.53008,0.056413398122055564,0.08062693039351745,0.8629809064609304,18.0,1,0,0
19866578109.0,737691,10223.784109999999,0.13643840149877615,0.07841110436761915,0.7847947772921302,19.0,1,0,0
23757059692.0,737690,10527.58785,0.11066267482738405,0.037384107727010875,0.8519532174456053,19.0,1,0,0
20161733907.0,737689,10439.522490000001,0.1379192912501809,0.11416838333399186,0.7477078988331151,21.0,1,0,0
18334274060.0,737688,10923.32667,0.04237051513604021,0.10656606289699093,0.8510483437736747,17.0,1,0,0
20681771888.0,737687,11083.99836,0.07708608674840127,0.029418405187003286,0.8936398321763279,21.0,1,0,0
23547167125.0,737686,10927.150309999999,0.06927827758460918,0.043088120433219815,0.8876732553987369,21.0,1,0,0
24459086809.0,737685,10937.9964,0.11166525680348235,0.0644324285098403,0.8237296324188187,29.0,1,0,0
23802088944.0,737684,10952.24997,0.14091631061411655,0.05190822076843312,0.8073643184988112,26.0,1,0,0
23526143436.0,737683,10787.58021,0.12373129041585358,0.026417332958919282,0.8498409303189619,34.0,1,0,0
21057424433.0,737682,10661.09624,0.07951683561718102,0.03051423925059929,0.8898335674882405,22.0,1,0,0
19955498078.0,737681,10328.86607,0.15871053445712355,0.08822746855368355,0.7530619969891931,6.0,1,0,0
20796810116.0,737680,10439.38467,0.11821151820831087,0.03883613789326601,0.8430877103846136,15.0,1,0,0
77545788531.0,737679,10378.22304,0.08540171449149007,0.050157518145274096,0.8644251058138883,21.0,1,0,0
21357083446.0,737678,10342.15939,0.10231082475955701,0.05181344841460539,0.8458920283936476,18.0,1,0,0
47780699209.0,737677,10230.1547,0.1119220395148107,0.03388241657779714,0.8542527476191564,19.0,1,0,0
26560146962.0,737676,10125.014959999999,0.08686506054244722,0.027955143403573936,0.8851797960539788,21.0,1,0,0
28801019507.0,737675,10359.44522,0.05931635914682673,0.014907459115181793,0.9257824661121608,21.0,1,0,0
56430042199.0,737674,10260.01773,0.14191592367500522,0.03217105315605494,0.8259130231689398,12.0,1,0,0
27623487077.0,737673,10177.78972,0.10018028055976352,0.05199943249980835,0.8479428900913293,17.0,1,0,0
49411126241.0,737672,10484.47039,0.05347257348871964,0.06633881561679789,0.8802646170025131,12.0,1,0,0
26038738389.0,737671,10197.45982,0.10195908561457645,0.055041318012847416,0.8432326205188155,20.0,1,0,0
25232603062.0,737670,11418.25476,0.2145709082501951,0.036967929654781205,0.7491150560448426,23.0,1,0,0
21077276618.0,737669,11895.22535,0.16329860148066253,0.037714824191065935,0.7989815023555195,17.0,1,0,0
19909556667.0,737668,11672.3241,0.10839008265033424,0.030373111896754876,0.8612277967090138,21.0,1,0,0
18415439614.0,737667,11701.004009999999,0.06952397715274254,0.04745985651884471,0.8830080348331549,17.0,1,0,0
19271253871.0,737666,11481.48182,0.056711661744402876,0.06930820695093325,0.8738821681979378,12.0,1,0,0
21595917446.0,737665,11519.118390000001,0.16951030236294048,0.034648212471148576,0.7958368914701947,24.0,1,0,0
20869928786.0,737664,11300.39836,0.11652373328730017,0.08204101912984377,0.8013416414626078,16.0,1,0,0
23423332919.0,737663,11465.002559999999,0.07818643690890416,0.00485906928655011,0.9169544938045459,18.0,1,0,0
20061559392.0,737662,11350.75347,0.190645489489016,0.037955412619708875,0.7713121014504478,18.0,1,0,0
18467219109.0,737661,11758.82812,0.07276310268498012,0.086078708230405,0.8410786844379208,24.0,1,0,0
19572783954.0,737660,11647.92812,0.11976002772399595,0.03164171072859051,0.8485982615474136,12.0,1,0,0
23406354443.0,737659,11676.38531,0.12387296610657761,0.01608666991311191,0.8600403639803106,14.0,1,0,0
20353349055.0,737658,11515.1243,0.0744639733614963,0.035819759026262235,0.8898701795556374,19.0,1,0,0
23384200656.0,737657,11861.83658,0.15369057836584216,0.02220391911300399,0.8241055025211538,25.0,1,0,0
24825715159.0,737656,11733.27897,0.0814099389297763,0.07786846212914741,0.8407023204352879,24.0,1,0,0
25481896191.0,737655,11949.61097,0.14175833528430243,0.014427822917078245,0.8438265580222424,31.0,1,0,0
19209711614.0,737654,12272.46581,0.13977881966652844,0.06382567122679478,0.7963913316759239,31.0,1,0,0
21285690553.0,737653,11901.77649,0.1144583678749031,0.017994996344821355,0.8675466357802756,15.0,1,0,0
21650925952.0,737652,11864.90581,0.14978794608199222,0.03447805512387093,0.815912639559651,28.0,1,0,0
24755770184.0,737651,11777.39132,0.05797621392894656,0.05856207018976763,0.8835185437001132,30.0,1,0,0
22803776235.0,737650,11817.164040000001,0.043973640764718325,0.01649183099951383,0.9395210367336322,18.0,1,0,0
24448699831.0,737649,11579.86795,0.10218936093076238,0.06002288531218862,0.8377150918521554,19.0,1,0,0
24145919191.0,737648,11398.671059999999,0.14336333745112304,0.030213055627103566,0.8264170271293149,33.0,1,0,0
17051550191.0,737647,11862.93801,0.13369878811768837,0.03639360323830031,0.8299515165336888,25.0,1,0,0
17286825185.0,737646,11682.85147,0.08911943800059496,0.08574851668420627,0.8251357404274567,28.0,1,0,0
21624736673.0,737645,11739.13101,0.2086673155860664,0.03766601683890923,0.7536666675750243,22.0,1,0,0
21793317051.0,737644,11571.48798,0.07377074601405438,0.025487516923190453,0.9007417370627551,16.0,1,0,0
22359870185.0,737643,11768.12774,0.08563741182162965,0.04573913742972204,0.8686027775158761,30.0,1,0,0
20527193171.0,737642,11719.26352,0.10940826429530162,0.028002948788485617,0.8626184448713564,36.0,1,0,0
20583344057.0,737641,11181.91751,0.10432683398503095,0.03764889279812065,0.8580242732168485,28.0,1,0,0
27584591853.0,737640,11230.90776,0.052108281173965085,0.05323093321060568,0.8947212542620907,35.0,1,0,0
26198946496.0,737639,11066.30624,0.15793251967752278,0.08214598559609675,0.760440768833413,15.0,1,0,0
22329797905.0,737638,11812.094309999999,0.09873227683100597,0.03227430371920063,0.8689598506190132,26.0,1,0,0
22265381996.0,737637,11325.551529999999,0.06756942495697404,0.08188400248804108,0.8504628279165742,39.0,1,0,0
23642111784.0,737636,11116.30716,0.11039854606410099,0.024582030282482143,0.86500900366185,24.0,1,0,0
27637575180.0,737635,11093.61224,0.1742434901652662,0.01889091838962457,0.806865591445109,27.0,1,0,0
34694788844.0,737634,10904.91653,0.0908598951175189,0.03359996508707242,0.8754124748688494,30.0,1,0,0
19713211085.0,737633,10962.25848,0.09236306076894125,0.06609841673383814,0.8415006321163062,50.0,1,0,0
36726067828.0,737632,9925.751397,0.1307986738961287,0.04073062333363019,0.828328241810888,24.0,1,0,0
35810926085.0,737631,9691.825139,0.13850339604958797,0.005649740990183165,0.8558468629602288,20.0,1,0,0
26966148756.0,737630,9535.938795999999,0.11966275193372955,0.07826874159487594,0.801946974489116,20.0,1,0,0
19702428931.0,737629,9589.817719,0.08422369207347162,0.031887098765645085,0.8838986150403018,21.0,1,0,0
20048075731.0,737628,9514.304988,0.1878145485960164,0.015240677560070255,0.7969447738439133,35.0,1,0,0
17080393205.0,737627,9384.379751999999,0.09579726800051942,0.01318101881856345,0.8910309494150779,18.0,1,0,0
16085385662.0,737626,9163.159655,0.10814300455786106,0.023041784331651223,0.8691392763364169,13.0,1,0,0
15638459043.0,737625,9202.61584,0.08945232660101117,0.059174536633184595,0.8513731367658043,9.0,1,0,0
16500659022.0,737624,9168.402737,0.048780238316010985,0.0044893437079708085,0.9467137103049462,18.0,1,0,0
18760484380.0,737623,9156.276582999999,0.08294601075411014,0.02242165103280406,0.8947684259860417,29.0,1,0,0
16565948995.0,737622,9136.483376,0.11561270256045467,0.0824419660808152,0.8018622664522623,56.0,1,0,0
19147263017.0,737621,9203.371435,0.11245795702246716,0.11019465018563057,0.7773572682354168,315.0,1,0,0
18245667827.0,737620,9247.060695999999,0.1076497620448152,0.013291093397294456,0.8790147217236199,19.0,1,0,0
17173962880.0,737619,9240.76252,0.04266640572720529,0.02426903344807843,0.9330645608247161,19.0,1,0,0
16167064476.0,737618,9297.479636,0.22284343380195945,0.10010701860451328,0.6771138323759124,10.0,1,0,0
18224423468.0,737617,9234.314675,0.08112818596904954,0.0939637141047232,0.8249080999262275,15.0,1,0,0
19480413474.0,737616,9282.913639,0.04441972368143194,0.0378888614805724,0.9176755434420477,27.0,1,0,0
20708592426.0,737615,9235.716301999999,0.07469779155613034,0.022166700761095712,0.9031355076827741,12.0,1,0,0
18945747769.0,737614,9432.172516,0.16197680882447058,0.04989687251570217,0.7882227139787916,19.0,1,0,0
21987059042.0,737613,9253.63098,0.0845991844522028,0.07916037654737136,0.8362404390004257,13.0,1,0,0
17324463886.0,737612,9342.376493000002,0.10068435751094229,0.012158244804101891,0.8870799406840495,25.0,1,0,0
16643732673.0,737611,9087.407313,0.18938919943162238,0.052691857602682565,0.7579189429656952,18.0,1,0,0
17420495829.0,737610,9132.908370000001,0.07849373435238433,0.0735069247740561,0.8478683856165485,15.0,1,0,0
19379463385.0,737609,9071.385043,0.14570059228466442,0.02853347829830521,0.8257843383295542,16.0,1,0,0
20005031554.0,737608,9094.318072,0.08286712298697915,0.02962955480496856,0.8875033222080523,11.0,1,0,0
19741435780.0,737607,9230.672999,0.16558686997573477,0.030362006349265787,0.8041245664741392,20.0,1,0,0
19754459583.0,737606,9149.721997,0.08011176715844465,0.046729535841595414,0.8731722914389368,23.0,1,0,0
19665935217.0,737605,9185.166541,0.14149130986814407,0.031038532330600506,0.8274497992114068,21.0,1,0,0
21515626881.0,737604,9139.903276000001,0.09376050916040285,0.0035550068624287975,0.9026844839771682,7.0,1,0,0
22429204011.0,737603,9013.905565000001,0.25543473714278253,0.01945405303949344,0.7251112098177243,10.0,1,0,0
23499175984.0,737602,9166.486359999999,0.14724122676933998,0.030658555191102964,0.822100218039557,21.0,1,0,0
23183760292.0,737601,9258.667161,0.1424354734173066,0.043475938688028,0.8139896122577329,11.0,1,0,0
17756804210.0,737600,9288.061774,0.10649094602885342,0.03231221748804352,0.8613472508311841,21.0,1,0,0
24768621257.0,737599,9624.684292,0.13298096167388665,0.03706510557480971,0.8299995972312395,21.0,1,0,0
18986237382.0,737598,9678.683209,0.19521164034917743,0.027067475244490883,0.7777208844063314,23.0,1,0,0
19774464253.0,737597,9298.360829000001,0.09145446066348839,0.018019242404919717,0.890443587924336,8.0,1,0,0
23738525502.0,737596,9360.247968000001,0.07736991190481023,0.045623735562622746,0.8770063525325671,13.0,1,0,0
20601074386.0,737595,9312.780104000001,0.046907961362687586,0.02678864989420649,0.9262536061139631,11.0,1,0,0
23643218251.0,737594,9399.767217,0.06696966437453479,0.11006383866570613,0.8229523253179231,20.0,1,0,0
26391020757.0,737593,9463.361414,0.1851536704990526,0.011289014156589231,0.8035573153443581,20.0,1,0,0
29160908897.0,737592,9524.926617000001,0.05299838245553695,0.03463968844999577,0.9123619290944673,15.0,1,0,0
18836155989.0,737591,9431.719262,0.07500524034347938,0.06381901235463121,0.8612201822492709,22.0,1,0,0
19693461097.0,737590,9345.960908,0.07738723408893926,0.05116153716466781,0.8714512287463931,13.0,1,0,0
23601462338.0,737589,9469.473456,0.06890355688148717,0.055325843222754204,0.875965041350959,13.0,1,0,0
31225155445.0,737588,9469.533298,0.12501165543976503,0.05853030223759654,0.8164074234094209,15.0,1,0,0
24398738300.0,737587,9325.996856,0.0766260516572584,0.026335168470464604,0.8970387798722772,17.0,1,0,0
22844271951.0,737586,9874.898682,0.0867911905296126,0.07441290019993173,0.8388080993130106,25.0,1,0,0
21154971285.0,737585,9767.005317000001,0.07762991818179403,0.02886514076977039,0.8934881596353461,23.0,1,0,0
23856639265.0,737584,9773.029513,0.15209049025816543,0.022739847161267045,0.8251696625805676,15.0,1,0,0
19374357195.0,737583,9738.603357,0.04588703364029101,0.08157795726811054,0.8726206105570995,12.0,1,0,0
23447982002.0,737582,9662.858709,0.12064659113408172,0.10699378570662456,0.7723596231592937,12.0,1,0,0
24903069188.0,737581,9636.965527,0.06236329517912133,0.19372722945046844,0.7440975079391099,13.0,1,0,0
25222025159.0,737580,9776.202992,0.11007656684901632,0.0131039172876021,0.8768340717930418,23.0,1,0,0
36841150779.0,737579,9645.227869,0.04539759610207111,0.024140915765585635,0.9304841380262481,9.0,1,0,0
33702539854.0,737578,9515.243859,0.06577851656403827,0.0439146505390146,0.88999302827851,20.0,1,0,0
27396663221.0,737577,10167.930690000001,0.08253045075326473,0.0701572680146109,0.8472384173260745,29.0,1,0,0
30231487422.0,737576,9466.961781,0.02819614080379911,0.06101599118220634,0.9108196151124884,12.0,1,0,0
28880265575.0,737575,9662.705873,0.09279768638528378,0.15009030856840977,0.7570054166652607,12.0,1,0,0
31771100326.0,737574,9427.120373,0.10391348801127752,0.08653450535167125,0.8095520066370513,11.0,1,0,0
28916177010.0,737573,9546.045634999999,0.11693049620527715,0.08509790054510419,0.7978554487556223,25.0,1,0,0
26860828303.0,737572,9174.118564,0.1139930414335532,0.05103608916328339,0.8349906392375737,34.0,1,0,0
29130957734.0,737571,8839.130663,0.09716262880963938,0.019204900824174177,0.8836324703661863,12.0,1,0,0
29437505507.0,737570,8883.69177,0.09252745450749848,0.019553195590031346,0.8878457512067696,22.0,1,0,0
26159735072.0,737569,8731.848526,0.14009035802120795,0.03857444948166912,0.821335192497123,25.0,1,0,0
27700943120.0,737568,9170.361064,0.09991740665716405,0.08881905516985661,0.8112635381729795,6.0,1,0,0
